delta,t_hh1,t_th2,t_hh3,t_tt1,nk,bandwidth_low,gap_low_mid,flatness_ratio,chern_low,quantum_weight_low,trace_violation,trace_violation_abs,chern_error,chern_mag_error,is_gapped
5.320671725073351,0.3565163209355946,0.008694079736609402,0.08533807544260835,-0.0776156462325881,21,0.08319603807994858,1.3696125028819475,0.060744216269117676,-1.0000000000000084,1.0120007948103822,2.0120007948103904,2.0120007948103904,8.43769498715119e-15,8.43769498715119e-15,True
5.28341085928891,0.35561344851839105,-0.0018889217289230799,0.09236343054835608,-0.10250298936340063,21,0.08644289594851529,1.4059151386449522,0.06148514485150974,-0.9999999999998065,1.0119039201097306,2.0119039201095372,2.0119039201095372,1.9351187319216478e-13,1.9351187319216478e-13,True
5.229238547467784,0.36867445247216907,0.004286785850783724,0.07142508408083713,-0.10697226449499629,21,0.11799432151139322,1.4118330254400913,0.08357526661101618,-0.9999999999999926,1.0068232280939124,2.006823228093905,2.006823228093905,7.438494264988549e-15,7.438494264988549e-15,True
5.320122636561803,0.36770234232757165,0.0035413565535413784,0.08334930950018213,-0.05192632616205764,21,0.08693211511934495,1.3680154839346859,0.06354614851968694,-1.0000000000000109,1.0116940063965478,2.0116940063965587,2.0116940063965587,1.0880185641326534e-14,1.0880185641326534e-14,True
5.499818504992611,0.3749389522416072,-0.023996067044338834,0.08848753811416417,-0.08860108696883379,21,0.10379421724808302,1.4185642583391929,0.0731684988099177,-0.999999999999923,1.0094413867196672,2.0094413867195904,2.0094413867195904,7.704947790898586e-14,7.704947790898586e-14,True
5.487779363005558,0.3461995687976846,0.0046835630614093845,0.07661178172003485,-0.09583586414379497,21,0.10621834974421196,1.3592327397235784,0.0781458146496774,-1.000000000000004,1.0083717429760386,2.008371742976043,2.008371742976043,3.9968028886505635e-15,3.9968028886505635e-15,True
5.524634879472707,0.34745513481882745,-0.00048752187519132163,0.07065403378593538,-0.09476217726358814,21,0.11876347709705137,1.3640560195734184,0.08706642204782199,-1.0000000000000004,1.0062693376758491,2.0062693376758496,2.0062693376758496,4.440892098500626e-16,4.440892098500626e-16,True
5.426646430514935,0.35497457143981426,0.01491414928003915,0.0836846361979753,-0.1113322196803522,21,0.0841370157637289,1.354613158288018,0.06211147090145101,-1.0000000000000022,1.0122341964837054,2.012234196483708,2.012234196483708,2.220446049250313e-15,2.220446049250313e-15,True
5.64078462384368,0.33609763463149545,0.009989011347610101,0.08960023508978146,-0.12161527470378969,21,0.07440939614350661,1.3344326912498161,0.05576107107644038,-0.9999999999997696,1.0137792731879867,2.0137792731877564,2.0137792731877564,2.3037127760972e-13,2.3037127760972e-13,True
5.171339956249776,0.3888491419263528,0.011705370904202683,0.07473891874996753,-0.08102555054581924,21,0.09233566003047722,1.3910572230919684,0.0663780457753121,-0.999999999999988,1.0112831367313646,2.0112831367313526,2.0112831367313526,1.199040866595169e-14,1.199040866595169e-14,True
5.682804136114859,0.36226996903526604,0.012725339058825298,0.07037624048082329,-0.09926694288475547,21,0.09051288154662673,1.3102432120548038,0.06908097726732648,-0.9999999999999766,1.010706392180477,2.0107063921804538,2.0107063921804538,2.3425705819590803e-14,2.3425705819590803e-14,True
5.523414501561979,0.3753285293605265,0.001765067380705046,0.058304187043826255,-0.09945691439475456,21,0.11729481294574495,1.361585240096367,0.08614577295024389,-1.0000000000000515,1.0066819226139267,2.0066819226139785,2.0066819226139785,5.1514348342607263e-14,5.1514348342607263e-14,True
5.335726786058607,0.34586308655213,0.0019856490147392297,0.08667069013633304,-0.10583587667650225,21,0.09968444792758357,1.3972857779929722,0.07134148897641249,-0.9999999999999565,1.0102386106690728,2.0102386106690293,2.0102386106690293,4.3520742565306136e-14,4.3520742565306136e-14,True
5.485603936397617,0.38670623138805377,-0.02054795740017295,0.08771885577620586,-0.0695945215350609,21,0.10248389001468228,1.4032319938648632,0.07303417429388506,-0.9999999999999678,1.009925940413229,2.009925940413197,2.009925940413197,3.219646771412954e-14,3.219646771412954e-14,True
5.334746512381738,0.35851821592291905,0.006202557133789443,0.07390717096851936,-0.10199961374064749,21,0.11436155231751322,1.3857256505967732,0.08252827842817412,-0.9999999999999944,1.0077293772928178,2.0077293772928124,2.0077293772928124,5.551115123125783e-15,5.551115123125783e-15,True
4.545211172805727,0.38369890918883387,-0.004021486255315098,0.09192441959088092,-0.07642196383743019,21,0.12047493316208757,1.5473449195012312,0.07785913253324364,-0.9999999999999865,1.0089434387118958,2.0089434387118823,2.0089434387118823,1.354472090042691e-14,1.354472090042691e-14,True
5.708732935443797,0.33280239762482244,0.003688042777742633,0.08707104369332293,-0.07604035325674875,21,0.07907286141148995,1.3146927400766835,0.06014550700787911,-0.9999999999997936,1.0132234952554582,2.013223495255252,2.013223495255252,2.063904602778166e-13,2.063904602778166e-13,True
4.683125123449934,0.42001526511252896,-0.05453776235307761,0.08648949302048572,-0.08464982936961485,21,0.1546475855222218,1.647127893283915,0.09388923965940345,-0.9999999999999919,1.005236022171184,2.005236022171176,2.005236022171176,8.104628079763643e-15,8.104628079763643e-15,True
5.401813725135466,0.3701164845300943,0.016277695155746976,0.07677126018260706,-0.1050616386237464,21,0.09022347918490148,1.3525596074789052,0.06670573236552062,-0.9999999999999333,1.0118515577786422,2.0118515577785754,2.0118515577785754,6.672440377997191e-14,6.672440377997191e-14,True
6.096334882388614,0.3217055859666872,0.006397943307945411,0.06967671562958772,-0.1623542303884935,21,0.11403864882541126,1.2881855536142353,0.0885265701866128,-1.000000000000003,1.0067148302629467,2.0067148302629496,2.0067148302629496,3.1086244689504383e-15,3.1086244689504383e-15,True
