delta,t_hh1,t_th2,t_hh3,t_tt1,ratio_nk21,gap_nk21,bw_nk21,chern_nk21,q_nk21,trace_nk21,chern_mag_error_nk21
5.19698873404588,0.4827200479891751,-0.054609941449453,0.0465020188945779,-0.1120559677893545,0.01827962520278147,1.559165244355242,0.02850095629601701,-0.9999999999999997,1.002928071018595,0.0029280710185953795,3.3306690738754696e-16
5.117689805939466,0.441398658218932,-0.0447853811447055,0.058246065315957,-0.0717069714869856,0.01888330027153666,1.527783770289015,0.02884959968434786,-0.9999999999999994,1.0019388819442752,0.0019388819442757166,5.551115123125783e-16
5.473069598407118,0.4585787633046797,-0.0625219230033374,0.0458077752632388,-0.0417518136867504,0.019018981833280615,1.4866643480832664,0.028274842228381614,-1.0000000000000002,1.0020738444936503,0.002073844493650112,2.220446049250313e-16
5.4683432164336585,0.4606826000595342,-0.0571600540596817,0.0484495033353825,-0.1490099393916167,0.019462691754407634,1.5343010855673138,0.02986162908684964,-1.0000000000000002,1.0020047430600671,0.002004743060066927,2.220446049250313e-16
5.276557701519352,0.4701951494067855,-0.0237023688881074,0.0491574180183372,-0.244356374483796,0.01997220290823179,1.5482715454047464,0.030922393461865205,-0.9999999999999787,1.0062073316688123,0.006207331668833582,2.1316282072803006e-14
5.906523959620784,0.4550332367500233,-0.0705634044839546,0.0359929311212426,-0.1390576744874308,0.019908480647653368,1.4800372383966043,0.02946529271842513,-1.0000000000000004,1.0022305894253953,0.002230589425394891,4.440892098500626e-16
5.185502519193941,0.4785099458933203,-0.0399353137914548,0.0554166256502692,-0.1999999375280043,0.019592510864829545,1.5789275951509283,0.03093515606277375,-1.0000000000000004,1.0040918539941306,0.004091853994130146,4.440892098500626e-16
5.234162961965284,0.4540593329478745,-0.0656764997109138,0.042491137085688,0.0322198797806277,0.019881865744578783,1.4969696309739833,0.02976254922673638,-1.0000000000000024,1.0022430936841544,0.0022430936841519866,2.4424906541753444e-15
4.051159338025869,0.5237841035960134,-0.0328510976592318,0.0668194346448884,-0.1003873596365056,0.021107829136653676,1.7466932913909203,0.03686890354881878,-1.0000000000000018,1.003908943053583,0.003908943053581249,1.7763568394002505e-15
5.39110898656838,0.4421810208656658,-0.0595214492480803,0.0466952204849221,0.0244120723789785,0.021760346113176267,1.4592517907691502,0.031753824033408984,-0.9999999999999998,1.0024653101109222,0.0024653101109224362,2.220446049250313e-16
5.200293982281668,0.42163376593365,-0.0114593310573933,0.0697847710056355,-0.1677029767799137,0.02164938727428197,1.488507506409519,0.03222527546693543,-0.9999999999999956,1.0056099590315535,0.005609959031557921,4.440892098500626e-15
5.532453868154784,0.4330387356668319,-0.0598537093005665,0.0524615600094327,-0.0429153735122124,0.022383424230389352,1.4706301970389657,0.03291773958634425,-0.9999999999999996,1.0012333784537892,0.0012333784537896797,4.440892098500626e-16
5.233213208954589,0.4225894038118258,-0.0364642515817371,0.0636963390822556,-0.0809979575703627,0.02322832308374599,1.4916052149889847,0.03464748784716454,-1.000000000000001,1.0026744239087142,0.002674423908713086,1.1102230246251565e-15
5.651483228009279,0.4488461862936315,-0.0525556774661872,0.0402707397503306,-0.1620261285449685,0.02308156371653588,1.496661853292709,0.034545295928884334,-0.9999999999999993,1.0024794823317111,0.002479482331711802,6.661338147750939e-16
5.280600965662931,0.4441579172978369,-0.0557015209143126,0.0554139883569237,-0.0680588929555775,0.02353855654587492,1.5204911219615038,0.035790166251791655,-1.0000000000000004,1.001301916838172,0.0013019168381716018,4.440892098500626e-16
5.489474401953475,0.434515556488623,-0.0150851132903904,0.0557602346605732,-0.2678348900902016,0.023270408725136027,1.4993006735967631,0.03488933947646844,-1.0000000000000009,1.0054460683084907,0.005446068308489815,8.881784197001252e-16
4.984620218459111,0.4440563899267289,-0.0425378071323342,0.0585205234778819,-0.0332481782597698,0.023292229857186875,1.525870150863566,0.03554091828613459,-0.9999999999999993,1.0026741473088265,0.0026741473088272016,6.661338147750939e-16
