delta,t_hh1,t_th2,t_hh3,t_tt1,nk,bandwidth_low,gap_low_mid,flatness_ratio,chern_low,quantum_weight_low,trace_violation,trace_violation_abs,berry_std,chern_mag_error,is_gapped,round_seed,stage
4.963830500377828,0.3738452638155772,-0.010244195225693654,0.1451508124949993,-0.17056113675568801,7,0.2658401748804997,1.229540880381809,0.21621092809695633,-0.99672079153764,1.0398470121320158,0.043126220594375764,0.043126220594375764,0.08340526347551769,0.0032792084623599616,True,20260220,seed_stage1
4.872170878431749,0.36381281007462096,-0.10098082974727733,0.23490028876488508,-0.038666771168395,7,0.764083098183447,0.691168142115037,1.1054952501793323,-0.9871166702559026,1.3055768158167884,0.31846014556088587,0.31846014556088587,0.16356506351850417,0.01288332974409745,True,20260220,seed_stage1
4.970226497832437,0.34428136348568905,0.011790231772913974,0.06441001543370764,-0.06781483694084173,7,0.22139168175591917,1.4322685651745886,0.15457414003143488,-1.00003449749095,1.0067494181791439,0.006714920688193793,0.006714920688193793,0.0728241254934311,3.449749095008059e-05,True,20260220,seed_stage1
5.621122151072163,0.3416827441949885,-0.012801514254513006,0.06038101718928196,-0.1438338774692147,7,0.19272851117118006,1.4091482056723292,0.13676951110988778,-1.0000213626671264,1.002143501911327,0.0021221392442005715,0.0021221392442005715,0.07447003004930224,2.136266712637891e-05,True,20260220,seed_stage1
6.125460658178454,0.35768373348063043,0.016657084177139198,-0.008486869289372145,-0.14536391639349502,7,0.4296496781310368,1.2896251440065991,0.3331585772251648,-0.9983824507948281,1.021033789720793,0.022651338925964937,0.022651338925964937,0.10175311283043864,0.0016175492051718754,True,20260220,seed_stage1
5.378178371201518,0.29929210106366017,0.04036313490518067,0.08854504489157224,-0.018507071725702012,7,0.1796082776064989,1.2657743956789718,0.14189596362482554,-0.9999733724092948,1.0221263445452664,0.02215297213597156,0.02215297213597156,0.08103265789657506,2.6627590705152748e-05,True,20260220,seed_stage1
5.311192584479944,0.7039996035303058,0.06862421671863853,0.11234620377517204,-0.12698946404013223,7,1.161891067299294,1.318266883785336,0.8813777252470935,-0.9854644007678887,1.0982122763628328,0.11274787559494415,0.11274787559494415,0.12716503467858564,0.01453559923211134,True,20260220,seed_stage1
5.085607057764892,0.38770148764640644,0.037262098348931454,0.08432201573421944,-0.062296957926473814,7,0.17974509234682423,1.353739180173963,0.1327767527004175,-1.0000724051788619,1.0226351863962362,0.022562781217374317,0.022562781217374317,0.0867216987653111,7.240517886186737e-05,True,20260220,seed_stage1
5.596441435865419,0.31306010037963855,0.029174121352704342,-0.07189287372961893,-0.03900880548527262,7,0.9219508926305942,1.312824015866564,0.7022654076159904,-0.9984034380226905,1.064256367123574,0.06585292910088358,0.06585292910088358,0.11029478978717333,0.0015965619773095074,True,20260220,seed_stage1
5.878047867982608,0.29834219783526306,0.0019881201918040773,0.00860587625532172,-0.09268786598464548,7,0.47954339567848026,1.3198598024158512,0.36332904055470994,-0.9997882006595458,1.0087372838159387,0.008949083156392978,0.008949083156392978,0.08031445200128111,0.00021179934045423288,True,20260220,seed_stage1
6.023815088510631,0.6634993420574722,-0.06352398315242917,0.05980570173522593,0.053550589505865664,7,0.8050875697196271,1.39443183162489,0.5773588578951776,-0.9962241116593478,1.035424911815623,0.03920080015627514,0.03920080015627514,0.11648083691121398,0.0037758883406522337,True,20260220,seed_stage1
